,MovieID,Title,Genres,NumRatings,AvgRating
3049,3273,Scream 3 (2000),Multiple,577,2.733102253032929
151,157,Canadian Bacon (1994),Multiple,187,2.732620320855615
320,330,Tales from the Hood (1995),Multiple,149,2.7315436241610738
1940,2121,Cujo (1983),Multiple,245,2.730612244897959
741,784,"Cable Guy, The (1996)",Comedy,385,2.72987012987013
3,4,Waiting to Exhale (1995),Multiple,170,2.7294117647058824
3061,3287,"Tigger Movie, The (2000)",Multiple,129,2.7286821705426356
260,267,Major Payne (1994),Comedy,140,2.7285714285714286
3251,3484,"Skulls, The (2000)",Thriller,302,2.728476821192053
946,1011,Herbie Rides Again (1974),Multiple,135,2.725925925925926
2404,2606,Idle Hands (1999),Multiple,207,2.7246376811594204
3156,3387,Who's Harry Crumb? (1989),Comedy,173,2.722543352601156
1491,1624,"Thousand Acres, A (1997)",Drama,50,2.72
1470,1601,Hoodlum (1997),Multiple,75,2.72
2848,3063,Poison Ivy (1992),Thriller,139,2.7194244604316546
3157,3388,Harry and the Hendersons (1987),Comedy,298,2.7181208053691277
2087,2279,Urban Legend (1998),Multiple,226,2.7168141592920354
2069,2259,Blame It on Rio (1984),Multiple,201,2.716417910447761
824,882,"Trigger Effect, The (1996)",Multiple,59,2.711864406779661
3267,3500,Mr. Saturday Night (1992),Multiple,177,2.711864406779661
1467,1598,Desperate Measures (1998),Multiple,111,2.7117117117117115
3590,3835,"Crush, The (1993)",Thriller,178,2.707865168539326
752,798,Daylight (1996),Multiple,204,2.7058823529411766
1426,1550,Trial and Error (1997),Multiple,71,2.704225352112676
544,558,"Pagemaster, The (1994)",Multiple,135,2.7037037037037037
1811,1991,Child's Play (1988),Horror,239,2.702928870292887
3059,3285,"Beach, The (2000)",Multiple,423,2.702127659574468
3451,3693,"Toxic Avenger, The (1985)",Multiple,182,2.697802197802198
269,276,Milk Money (1994),Multiple,228,2.692982456140351
3618,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Multiple,143,2.6923076923076925
736,779,'Til There Was You (1997),Multiple,52,2.6923076923076925
1846,2026,Disturbing Behavior (1998),Multiple,161,2.68944099378882
3005,3225,Down to You (2000),Multiple,122,2.6885245901639343
1926,2107,Halloween: H20 (1998),Multiple,199,2.6884422110552766
1659,1837,"Odd Couple II, The (1998)",Comedy,64,2.6875
1528,1665,Bean (1997),Comedy,200,2.685
2693,2900,Monkey Shines (1988),Multiple,161,2.6832298136645965
2414,2616,Dick Tracy (1990),Multiple,624,2.6826923076923075
3662,3909,Woman on Top (2000),Multiple,69,2.681159420289855
1351,1460,That Darn Cat! (1997),Multiple,94,2.6808510638297873
3206,3438,Teenage Mutant Ninja Turtles (1990),Multiple,534,2.6779026217228465
2228,2421,"Karate Kid, Part II, The (1986)",Multiple,477,2.6771488469601676
1988,2169,Dead Man on Campus (1998),Comedy,130,2.6769230769230767
1827,2007,Polish Wedding (1998),Comedy,65,2.6769230769230767
620,640,Diabolique (1996),Multiple,71,2.676056338028169
1591,1744,Firestorm (1998),Multiple,77,2.675324675324675
528,542,Son in Law (1993),Comedy,206,2.674757281553398
220,227,Drop Zone (1994),Action,129,2.6744186046511627
3163,3394,Blind Date (1987),Multiple,210,2.6714285714285713
3199,3431,Death Wish II (1982),Multiple,85,2.6705882352941175
1860,2041,Condorman (1981),Multiple,145,2.668965517241379
2377,2574,"Out-of-Towners, The (1999)",Comedy,199,2.6683417085427137
2206,2399,Santa Claus: The Movie (1985),Multiple,223,2.6681614349775784
3611,3857,Bless the Child (2000),Thriller,60,2.6666666666666665
1614,1779,Sphere (1998),Multiple,541,2.6635859519408505
939,1004,"Glimmer Man, The (1996)",Multiple,101,2.6633663366336635
1836,2016,"Apple Dumpling Gang Rides Again, The (1979)",Multiple,109,2.6605504587155964
972,1037,"Lawnmower Man, The (1992)",Multiple,615,2.6601626016260163
1474,1605,Excess Baggage (1997),Multiple,88,2.659090909090909
8,9,Sudden Death (1995),Action,102,2.656862745098039
2585,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,61,2.6557377049180326
400,414,"Air Up There, The (1994)",Comedy,90,2.6555555555555554
1597,1752,Hard Rain (1998),Multiple,206,2.6553398058252426
784,836,Chain Reaction (1996),Multiple,237,2.654008438818565
306,315,"Specialist, The (1994)",Action,153,2.65359477124183
422,436,Color of Night (1994),Multiple,141,2.652482269503546
2196,2389,Psycho (1998),Multiple,264,2.6515151515151514
249,256,Junior (1994),Multiple,218,2.6513761467889907
3655,3901,Duets (2000),Multiple,106,2.650943396226415
3340,3577,Two Moon Juction (1988),Drama,60,2.65
2258,2451,"Gate, The (1987)",Horror,113,2.646017699115044
665,694,"Substitute, The (1996)",Action,141,2.645390070921986
2218,2411,Rocky IV (1985),Multiple,375,2.6453333333333333
530,544,Striking Distance (1993),Action,129,2.643410852713178
147,153,Batman Forever (1995),Multiple,777,2.642213642213642
1790,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,268,2.6417910447761193
3577,3821,Nutty Professor II: The Klumps (2000),Comedy,248,2.6411290322580645
3521,3764,F/X 2 (1992),Multiple,245,2.6408163265306124
1744,1924,Plan 9 from Outer Space (1958),Multiple,249,2.6345381526104417
2601,2806,Teaching Mrs. Tingle (1999),Multiple,199,2.6331658291457285
1861,2042,D2: The Mighty Ducks (1994),Multiple,193,2.6321243523316062
727,765,Jack (1996),Multiple,171,2.6315789473684212
1403,1523,"Truth or Consequences, N.M. (1997)",Multiple,57,2.6315789473684212
1507,1644,I Know What You Did Last Summer (1997),Multiple,475,2.6315789473684212
202,208,Waterworld (1995),Multiple,651,2.6313364055299537
2326,2521,Airport 1975 (1974),Drama,84,2.630952380952381
2897,3113,End of Days (1999),Multiple,564,2.629432624113475
2278,2471,Crocodile Dundee II (1988),Multiple,414,2.6280193236714977
211,217,"Babysitter, The (1995)",Multiple,64,2.625
424,438,"Cowboy Way, The (1994)",Multiple,152,2.625
823,881,First Kid (1996),Multiple,77,2.6233766233766236
2949,3165,Boiling Point (1993),Multiple,61,2.622950819672131
1460,1591,Spawn (1997),Multiple,475,2.6210526315789475
2465,2667,"Mole People, The (1956)",Sci-Fi,58,2.6206896551724137
651,673,Space Jam (1996),Multiple,563,2.619893428063943
619,639,Girl 6 (1996),Comedy,78,2.6153846153846154
317,327,Tank Girl (1995),Multiple,358,2.6145251396648046
473,487,Lightning Jack (1994),Multiple,62,2.6129032258064515
431,445,Fatal Instinct (1993),Comedy,100,2.61
2398,2597,Lost & Found (1999),Multiple,64,2.609375
2065,2255,Young Doctors in Love (1982),Comedy,79,2.607594936708861
1982,2163,Attack of the Killer Tomatoes! (1980),Multiple,206,2.6067961165048543
421,435,Coneheads (1993),Multiple,533,2.6060037523452158
77,79,"Juror, The (1996)",Multiple,114,2.6052631578947367
2960,3177,Next Friday (1999),Comedy,168,2.6011904761904763
410,424,Blue Chips (1994),Drama,75,2.6
3501,3743,Boys and Girls (2000),Multiple,77,2.5974025974025974
2306,2500,Jawbreaker (1999),Comedy,119,2.596638655462185
3126,3354,Mission to Mars (2000),Sci-Fi,793,2.5952080706179066
1907,2088,Popeye (1980),Multiple,471,2.59447983014862
2610,2815,Iron Eagle (1986),Multiple,271,2.5940959409594098
3278,3511,Ready to Rumble (2000),Comedy,66,2.590909090909091
2074,2264,We're No Angels (1989),Drama,83,2.5903614457831323
441,455,Free Willy (1993),Multiple,285,2.5894736842105264
790,842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,151,2.589403973509934
1289,1388,Jaws 2 (1978),Multiple,370,2.5891891891891894
1653,1831,Lost in Space (1998),Multiple,667,2.5847076461769114
2655,2862,Caligula (1980),Drama,89,2.5842696629213484
3463,3705,Bird on a Wire (1990),Multiple,380,2.5842105263157893
418,432,City Slickers II: The Legend of Curly's Gold (1994),Multiple,392,2.579081632653061
3676,3923,Return of the Fly (1959),Multiple,104,2.576923076923077
166,172,Johnny Mnemonic (1995),Multiple,458,2.576419213973799
2192,2385,Home Fries (1998),Multiple,146,2.5753424657534247
1352,1461,Vegas Vacation (1997),Comedy,216,2.574074074074074
927,990,Maximum Risk (1996),Multiple,54,2.574074074074074
763,809,Fled (1996),Multiple,105,2.5714285714285716
706,743,Spy Hard (1996),Comedy,107,2.5700934579439254
2063,2253,Toys (1992),Multiple,440,2.5636363636363635
1357,1468,Booty Call (1997),Multiple,144,2.5625
769,818,"Very Brady Sequel, A (1996)",Comedy,189,2.560846560846561
788,840,House Arrest (1996),Comedy,50,2.56
1396,1515,Volcano (1997),Multiple,181,2.5580110497237567
1870,2051,Herbie Goes to Monte Carlo (1977),Multiple,101,2.5544554455445545
3454,3696,Night of the Creeps (1986),Multiple,65,2.5538461538461537
3154,3385,Volunteers (1985),Comedy,141,2.5531914893617023
1561,1702,Flubber (1997),Multiple,302,2.552980132450331
668,697,Feeling Minnesota (1996),Multiple,85,2.552941176470588
1989,2170,Wrongfully Accused (1998),Multiple,123,2.5528455284552845
739,782,"Fan, The (1996)",Thriller,145,2.5517241379310347
1966,2147,"Clan of the Cave Bear, The (1986)",Drama,231,2.54978354978355
1601,1756,"Prophecy II, The (1998)",Horror,51,2.549019607843137
534,548,Terminal Velocity (1994),Action,137,2.5474452554744524
1327,1431,Beverly Hills Ninja (1997),Multiple,232,2.5474137931034484
322,332,Village of the Damned (1995),Multiple,161,2.546583850931677
3595,3840,Pumpkinhead (1988),Horror,112,2.544642857142857
617,637,Sgt. Bilko (1996),Comedy,140,2.5428571428571427
2253,2446,In Dreams (1999),Thriller,63,2.5396825396825395
3024,3248,Sister Act 2: Back in the Habit (1993),Comedy,202,2.5396039603960396
3523,3766,Missing in Action (1984),Multiple,191,2.5392670157068062
1869,2050,Herbie Goes Bananas (1980),Multiple,104,2.5384615384615383
1863,2044,"Devil and Max Devlin, The (1981)",Comedy,52,2.5384615384615383
3582,3826,Hollow Man (2000),Multiple,405,2.5382716049382714
19,20,Money Train (1995),Action,160,2.5375
268,275,Mixed Nuts (1994),Comedy,80,2.5375
2629,2835,Chill Factor (1999),Multiple,56,2.5357142857142856
1503,1640,How to Be a Player (1997),Comedy,84,2.5357142857142856
3588,3833,"Brain That Wouldn't Die, The (1962)",Multiple,56,2.5357142857142856
2466,2668,Swamp Thing (1982),Multiple,273,2.5347985347985347
3356,3596,Screwed (2000),Comedy,60,2.533333333333333
399,413,Airheads (1994),Comedy,245,2.5306122448979593
2215,2408,Cocoon: The Return (1988),Multiple,259,2.528957528957529
2804,3017,Creepshow 2 (1987),Horror,104,2.5288461538461537
705,742,Thinner (1996),Multiple,174,2.528735632183908
1493,1626,Fire Down Below (1997),Multiple,81,2.5185185185185186
1459,1590,Event Horizon (1997),Multiple,498,2.5180722891566263
514,528,"Scout, The (1994)",Drama,68,2.514705882352941
1824,2004,Gremlins 2: The New Batch (1990),Multiple,372,2.513440860215054
2603,2808,Universal Soldier (1992),Multiple,375,2.512
796,849,Escape from L.A. (1996),Multiple,511,2.5107632093933465
471,485,Last Action Hero (1993),Multiple,500,2.508
406,420,Beverly Hills Cop III (1994),Multiple,352,2.5056818181818183
296,305,Ready to Wear (Pret-A-Porter) (1994),Comedy,127,2.5039370078740157
3019,3243,Encino Man (1992),Comedy,293,2.5017064846416384
2508,2713,Lake Placid (1999),Multiple,421,2.501187648456057
2849,3064,Poison Ivy: New Seduction (1997),Thriller,60,2.5
681,711,Flipper (1996),Multiple,62,2.5
350,360,I Love Trouble (1994),Multiple,127,2.4960629921259843
3511,3754,"Adventures of Rocky and Bullwinkle, The (2000)",Multiple,206,2.495145631067961
127,132,Jade (1995),Thriller,91,2.4945054945054945
491,505,North (1994),Comedy,69,2.4927536231884058
1461,1592,Air Bud (1997),Multiple,112,2.4910714285714284
2114,2306,Holy Man (1998),Comedy,90,2.488888888888889
3342,3579,I Dreamed of Africa (2000),Drama,68,2.485294117647059
1707,1887,Almost Heroes (1998),Multiple,60,2.4833333333333334
3221,3453,Here on Earth (2000),Multiple,89,2.4831460674157304
2180,2373,Red Sonja (1985),Multiple,189,2.4814814814814814
18,19,Ace Ventura: When Nature Calls (1995),Comedy,389,2.480719794344473
401,415,Another Stakeout (1993),Multiple,179,2.4804469273743015
2792,3004,"Bachelor, The (1999)",Multiple,252,2.4801587301587302
1261,1359,Jingle All the Way (1996),Multiple,222,2.4774774774774775
2265,2458,Armed and Dangerous (1986),Multiple,130,2.476923076923077
475,489,Made in America (1993),Comedy,97,2.4742268041237114
596,611,Hellraiser: Bloodline (1996),Multiple,216,2.4722222222222223
185,191,"Scarlet Letter, The (1995)",Drama,75,2.466666666666667
1405,1526,Fathers' Day (1997),Comedy,88,2.465909090909091
203,209,White Man's Burden (1995),Drama,52,2.4615384615384617
160,166,"Doom Generation, The (1995)",Multiple,61,2.459016393442623
14,15,Cutthroat Island (1995),Multiple,146,2.458904109589041
3376,3616,Loser (2000),Multiple,138,2.4565217391304346
504,518,"Road to Wellville, The (1994)",Comedy,149,2.4563758389261743
3473,3715,Burglar (1987),Comedy,88,2.4545454545454546
1847,2027,Mafia! (1998),Multiple,129,2.449612403100775
1941,2122,Children of the Corn (1984),Multiple,233,2.4463519313304722
2700,2907,Superstar (1999),Comedy,213,2.4460093896713615
3405,3646,Big Momma's House (2000),Comedy,180,2.4444444444444446
2644,2851,Saturn 3 (1979),Multiple,133,2.443609022556391
2622,2827,"Astronaut's Wife, The (1999)",Multiple,328,2.442073170731707
2528,2733,Vibes (1988),Multiple,50,2.44
303,312,Stuart Saves His Family (1995),Comedy,112,2.4375
1911,2092,"Return of Jafar, The (1993)",Multiple,163,2.4355828220858897
1344,1453,"Beautician and the Beast, The (1997)",Multiple,148,2.4324324324324325
1611,1772,Blues Brothers 2000 (1998),Multiple,230,2.4304347826086956
1518,1655,Phantoms (1998),Horror,77,2.4285714285714284
402,416,Bad Girls (1994),Western,89,2.4269662921348316
1795,1975,Friday the 13th Part 2 (1981),Horror,171,2.426900584795322
251,258,"Kid in King Arthur's Court, A (1995)",Multiple,144,2.423611111111111
1815,1995,Poltergeist II: The Other Side (1986),Multiple,182,2.423076923076923
2695,2902,Psycho II (1983),Multiple,164,2.4207317073170733
3559,3802,Freejack (1992),Multiple,304,2.4177631578947367
2581,2786,Haunted Honeymoon (1986),Comedy,72,2.4166666666666665
3643,3889,Highlander: Endgame (2000),Multiple,135,2.414814814814815
1981,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Multiple,177,2.4124293785310735
1805,1985,Halloween 4: The Return of Michael Myers (1988),Horror,129,2.4108527131782944
2280,2473,Soul Man (1986),Comedy,193,2.4093264248704664
597,612,"Pallbearer, The (1996)",Comedy,79,2.4050632911392404
1675,1855,Krippendorf's Tribe (1998),Comedy,108,2.3981481481481484
2745,2953,Home Alone 2: Lost in New York (1992),Multiple,341,2.3929618768328447
3467,3709,Sleepwalkers (1992),Horror,113,2.3893805309734515
2186,2379,Police Academy 2: Their First Assignment (1985),Comedy,225,2.3866666666666667
2514,2719,"Haunting, The (1999)",Multiple,476,2.3823529411764706
2104,2296,"Night at the Roxbury, A (1998)",Comedy,144,2.3819444444444446
2774,2986,Robocop 2 (1990),Multiple,493,2.3813387423935093
3427,3669,Stay Tuned (1992),Comedy,71,2.380281690140845
415,429,Cabin Boy (1994),Comedy,187,2.379679144385027
940,1005,D3: The Mighty Ducks (1996),Multiple,142,2.3732394366197185
3474,3716,Fatal Beauty (1987),Multiple,67,2.373134328358209
2914,3130,Bonfire of the Vanities (1990),Comedy,118,2.3728813559322033
1049,1126,Drop Dead Fred (1991),Multiple,317,2.3722397476340693
413,427,Boxing Helena (1993),Multiple,166,2.3674698795180724
2123,2315,Bride of Chucky (1998),Multiple,147,2.36734693877551
2331,2526,Meteor (1979),Sci-Fi,131,2.366412213740458
11,12,Dracula: Dead and Loving It (1995),Multiple,160,2.3625
831,891,Halloween: The Curse of Michael Myers (1995),Multiple,183,2.360655737704918
1347,1456,"Pest, The (1997)",Comedy,64,2.359375
2327,2522,Airport '77 (1977),Drama,79,2.3544303797468356
2267,2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,116,2.353448275862069
2834,3048,Under the Rainbow (1981),Comedy,71,2.352112676056338
345,355,"Flintstones, The (1994)",Multiple,267,2.352059925093633
2255,2448,Virus (1999),Multiple,189,2.3492063492063493
2810,3024,Piranha (1978),Multiple,161,2.347826086956522
2211,2404,Rambo III (1988),Multiple,301,2.3421926910299002
89,92,Mary Reilly (1996),Multiple,88,2.340909090909091
3649,3895,"Watcher, The (2000)",Multiple,94,2.3404255319148937
1475,1606,Kull the Conqueror (1997),Multiple,109,2.3394495412844036
2440,2642,Superman III (1983),Multiple,511,2.336594911937378
1362,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Multiple,146,2.335616438356164
680,710,Celtic Pride (1996),Comedy,51,2.3333333333333335
2304,2498,My Favorite Martian (1999),Multiple,123,2.3333333333333335
2742,2950,"Blue Lagoon, The (1980)",Multiple,346,2.332369942196532
3099,3325,"Next Best Thing, The (2000)",Multiple,160,2.33125
1807,1987,Prom Night (1980),Horror,91,2.32967032967033
2699,2906,Random Hearts (1999),Multiple,250,2.328
1702,1882,Godzilla (1998),Multiple,499,2.3246492985971945
1789,1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,274,2.321167883211679
1387,1503,8 Heads in a Duffel Bag (1997),Comedy,145,2.317241379310345
1689,1869,Black Dog (1998),Multiple,51,2.3137254901960786
2263,2456,"Fly II, The (1989)",Multiple,284,2.313380281690141
168,174,Jury Duty (1995),Comedy,81,2.308641975308642
167,173,Judge Dredd (1995),Multiple,564,2.3085106382978724
2783,2995,"House on Haunted Hill, The (1999)",Horror,341,2.30791788856305
2661,2868,Fright Night Part II (1989),Horror,63,2.3015873015873014
430,444,Even Cowgirls Get the Blues (1993),Multiple,81,2.2962962962962963
3073,3299,Hanging Up (2000),Multiple,176,2.2954545454545454
1323,1427,Turbulence (1997),Thriller,51,2.2941176470588234
3450,3692,Class of Nuke 'Em High (1986),Multiple,58,2.293103448275862
777,829,Joe's Apartment (1996),Multiple,131,2.2900763358778624
3160,3391,Who's That Girl? (1987),Comedy,96,2.28125
661,688,Operation Dumbo Drop (1995),Multiple,213,2.276995305164319
1938,2119,Maximum Overdrive (1986),Horror,147,2.272108843537415
62,64,Two if by Sea (1996),Multiple,79,2.2658227848101267
3200,3432,Death Wish 3 (1985),Multiple,72,2.263888888888889
1660,1839,My Giant (1998),Comedy,69,2.260869565217391
3699,3946,Get Carter (2000),Multiple,100,2.26
1435,1562,Batman & Robin (1997),Multiple,606,2.257425742574257
1872,2053,"Honey, I Blew Up the Kid (1992)",Multiple,381,2.257217847769029
3468,3710,Action Jackson (1988),Multiple,185,2.254054054054054
1968,2149,House II: The Second Story (1987),Multiple,103,2.2524271844660193
1791,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,242,2.239669421487603
154,160,Congo (1995),Multiple,565,2.2389380530973453
1239,1336,Body Parts (1991),Horror,55,2.2363636363636363
90,93,Vampire in Brooklyn (1995),Multiple,89,2.235955056179775
2330,2525,Alligator (1980),Multiple,153,2.235294117647059
2199,2392,Jack Frost (1998),Multiple,205,2.234146341463415
3672,3919,Hellraiser III: Hell on Earth (1992),Horror,87,2.2298850574712645
2352,2548,"Rage: Carrie 2, The (1999)",Horror,105,2.2285714285714286
2353,2549,Wing Commander (1999),Multiple,175,2.2285714285714286
591,606,Candyman: Farewell to the Flesh (1995),Horror,93,2.225806451612903
459,473,In the Army Now (1994),Multiple,151,2.225165562913907
227,234,Exit to Eden (1994),Comedy,147,2.2244897959183674
526,540,Sliver (1993),Thriller,169,2.2189349112426036
1855,2036,Blank Check (1994),Multiple,96,2.21875
1683,1863,Major League: Back to the Minors (1998),Comedy,142,2.2183098591549295
787,839,"Crow: City of Angels, The (1996)",Multiple,135,2.214814814814815
3060,3286,Snow Day (2000),Comedy,122,2.2131147540983607
1490,1623,Wishmaster (1997),Horror,128,2.2109375
85,87,Dunston Checks In (1996),Multiple,76,2.210526315789474
3419,3661,Puppet Master II (1990),Multiple,82,2.207317073170732
2145,2338,I Still Know What You Did Last Summer (1998),Multiple,295,2.2033898305084745
822,880,"Island of Dr. Moreau, The (1996)",Multiple,324,2.200617283950617
1383,1499,Anaconda (1997),Multiple,399,2.200501253132832
2963,3180,Play it to the Bone (1999),Multiple,70,2.2
405,419,"Beverly Hillbillies, The (1993)",Comedy,156,2.1923076923076925
1596,1750,Star Kid (1997),Multiple,63,2.1904761904761907
3661,3908,Urban Legends: Final Cut (2000),Horror,92,2.1847826086956523
724,762,Striptease (1996),Multiple,298,2.184563758389262
1793,1973,Freddy's Dead: The Final Nightmare (1991),Horror,215,2.181395348837209
781,833,High School High (1996),Comedy,78,2.1794871794871793
1544,1681,Mortal Kombat: Annihilation (1997),Multiple,134,2.1791044776119404
1799,1979,Friday the 13th Part VI: Jason Lives (1986),Horror,112,2.1785714285714284
1797,1977,Friday the 13th: The Final Chapter (1984),Horror,169,2.1775147928994083
1339,1445,McHale's Navy (1997),Multiple,156,2.173076923076923
2515,2720,Inspector Gadget (1999),Multiple,373,2.1662198391420913
3525,3768,Braddock: Missing in Action III (1988),Multiple,81,2.1604938271604937
2496,2701,Wild Wild West (1999),Multiple,902,2.158536585365854
1800,1980,Friday the 13th Part VII: The New Blood (1988),Horror,91,2.1538461538461537
1932,2113,Graveyard Shift (1990),Multiple,79,2.151898734177215
2817,3031,Repossessed (1990),Comedy,53,2.150943396226415
2973,3190,Supernova (2000),Multiple,161,2.1490683229813663
3162,3393,Date with an Angel (1987),Multiple,51,2.1372549019607843
3014,3238,Eye of the Beholder (1999),Thriller,267,2.134831460674157
3580,3824,Autumn in New York (2000),Multiple,117,2.128205128205128
3207,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Multiple,251,2.1274900398406373
1806,1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,127,2.125984251968504
391,405,Highlander III: The Sorcerer (1994),Multiple,203,2.123152709359606
2229,2422,"Karate Kid III, The (1989)",Multiple,286,2.1223776223776225
1971,2152,Air Bud: Golden Receiver (1998),Multiple,69,2.1159420289855073
364,374,Richie Rich (1994),Multiple,183,2.1147540983606556
664,692,Solo (1996),Multiple,106,2.1132075471698113
1812,1992,Child's Play 2 (1990),Horror,133,2.112781954887218
2371,2568,"Mod Squad, The (1999)",Multiple,214,2.107476635514019
2623,2828,Dudley Do-Right (1999),Multiple,121,2.1074380165289255
1229,1326,Amityville II: The Possession (1982),Horror,56,2.107142857142857
3170,3401,Baby... Secret of the Lost Legend (1985),Multiple,113,2.106194690265487
69,71,Fair Game (1995),Action,96,2.1041666666666665
2219,2412,Rocky V (1990),Multiple,274,2.102189781021898
2257,2450,Howard the Duck (1986),Multiple,434,2.0990783410138247
1808,1988,Hello Mary Lou: Prom Night II (1987),Horror,51,2.0980392156862746
3420,3662,Puppet Master III: Toulon's Revenge (1991),Multiple,92,2.097826086956522
2268,2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,62,2.096774193548387
1804,1984,Halloween III: Season of the Witch (1983),Horror,105,2.0952380952380953
3524,3767,Missing in Action 2: The Beginning (1985),Multiple,104,2.0865384615384617
612,631,All Dogs Go to Heaven 2 (1996),Multiple,75,2.08
1798,1978,Friday the 13th Part V: A New Beginning (1985),Horror,114,2.0789473684210527
63,65,Bio-Dome (1996),Comedy,143,2.062937062937063
248,255,"Jerky Boys, The (1994)",Comedy,66,2.0606060606060606
2319,2514,Pet Sematary II (1992),Horror,116,2.060344827586207
2543,2748,Allan Quartermain and the Lost City of Gold (1987),Multiple,137,2.051094890510949
2696,2903,Psycho III (1986),Multiple,98,2.0510204081632653
187,193,Showgirls (1995),Drama,217,2.0506912442396312
1682,1862,Species II (1998),Multiple,198,2.0505050505050506
423,437,Cops and Robbersons (1994),Comedy,64,2.046875
3447,3689,Porky's II: The Next Day (1983),Comedy,141,2.0425531914893615
3448,3690,Porky's Revenge (1985),Comedy,122,2.040983606557377
2187,2380,Police Academy 3: Back in Training (1986),Comedy,196,2.0306122448979593
703,737,Barb Wire (1996),Multiple,300,2.03
2754,2965,"Omega Code, The (1999)",Action,72,2.0277777777777777
3631,3877,Supergirl (1984),Multiple,182,2.021978021978022
163,169,Free Willy 2: The Adventure Home (1995),Multiple,113,2.017699115044248
2075,2265,Nothing But Trouble (1991),Multiple,83,2.0
710,747,"Stupids, The (1996)",Comedy,55,2.0
1972,2153,"Avengers, The (1998)",Multiple,288,1.9965277777777777
1792,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,200,1.995
121,126,"NeverEnding Story III, The (1994)",Multiple,99,1.9898989898989898
1796,1976,Friday the 13th Part 3: 3D (1982),Horror,199,1.979899497487437
2840,3054,Pokémon: The First Movie (1998),Multiple,136,1.9779411764705883
3531,3774,House Party 2 (1991),Comedy,64,1.96875
2193,2386,Jerry Springer: Ringmaster (1998),Drama,59,1.9661016949152543
1282,1381,Grease 2 (1982),Multiple,303,1.9636963696369636
505,519,Robocop 3 (1993),Multiple,202,1.9405940594059405
3161,3392,She-Devil (1989),Comedy,157,1.9363057324840764
488,502,"Next Karate Kid, The (1994)",Multiple,155,1.935483870967742
2593,2798,Problem Child (1990),Comedy,160,1.925
3208,3440,Teenage Mutant Ninja Turtles III (1993),Multiple,188,1.9202127659574468
2188,2381,Police Academy 4: Citizens on Patrol (1987),Comedy,174,1.9137931034482758
1813,1993,Child's Play 3 (1992),Horror,97,1.8969072164948453
2441,2643,Superman IV: The Quest for Peace (1987),Multiple,332,1.8885542168674698
1564,1707,Home Alone 3 (1997),Multiple,154,1.8766233766233766
1583,1731,Mr. Magoo (1997),Comedy,64,1.875
532,546,Super Mario Bros. (1993),Multiple,350,1.8742857142857143
1604,1760,Spice World (1997),Multiple,190,1.8736842105263158
1432,1556,Speed 2: Cruise Control (1997),Multiple,367,1.8719346049046321
2611,2816,Iron Eagle II (1988),Multiple,148,1.864864864864865
3421,3663,Puppet Master 4 (1993),Multiple,58,1.8620689655172413
383,393,Street Fighter (1994),Action,105,1.8571428571428572
3452,3694,"Toxic Avenger, Part II, The (1989)",Multiple,62,1.8548387096774193
1290,1389,Jaws 3-D (1983),Multiple,210,1.8523809523809525
1801,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,99,1.8383838383838385
2763,2974,Bats (1999),Multiple,67,1.835820895522388
2269,2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,54,1.8333333333333333
1816,1996,Poltergeist III (1988),Multiple,112,1.8303571428571428
99,102,Mr. Wrong (1996),Comedy,60,1.8166666666666667
3453,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Multiple,53,1.8113207547169812
3327,3564,"Flintstones in Viva Rock Vegas, The (2000)",Multiple,128,1.8046875
2320,2515,Children of the Corn II: The Final Sacrifice (1993),Horror,52,1.7884615384615385
3044,3268,Stop! Or My Mom Will Shoot (1992),Multiple,179,1.782122905027933
1818,1998,Exorcist II: The Heretic (1977),Horror,113,1.7699115044247788
2189,2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,150,1.7666666666666666
2602,2807,Universal Soldier: The Return (1999),Multiple,91,1.7582417582417582
1464,1595,Free Willy 3: The Rescue (1997),Multiple,65,1.7384615384615385
3335,3572,Carnosaur (1993),Multiple,77,1.7272727272727273
2359,2555,Baby Geniuses (1999),Comedy,164,1.701219512195122
2827,3041,Meatballs Part II (1984),Comedy,73,1.6986301369863013
2175,2368,King Kong Lives (1986),Multiple,58,1.6896551724137931
3422,3664,Puppet Master 5: The Final Chapter (1994),Multiple,54,1.6851851851851851
64,66,Lawnmower Man 2: Beyond Cyberspace (1996),Multiple,97,1.6701030927835052
